district_id,district_th,amphur_id,amphur_th,province_id,province_th
448,บ้านชุ้ง,76,นครหลวง,5,พระนครศรีอยุธยา
449,ปากจั่น,76,นครหลวง,5,พระนครศรีอยุธยา
450,บางระกำ,76,นครหลวง,5,พระนครศรีอยุธยา
451,บางพระครู,76,นครหลวง,5,พระนครศรีอยุธยา
452,แม่ลา,76,นครหลวง,5,พระนครศรีอยุธยา
453,หนองปลิง,76,นครหลวง,5,พระนครศรีอยุธยา
454,คลองสะแก,76,นครหลวง,5,พระนครศรีอยุธยา
455,สามไถ,76,นครหลวง,5,พระนครศรีอยุธยา
456,พระนอน,76,นครหลวง,5,พระนครศรีอยุธยา
457,บางไทร,77,บางไทร,5,พระนครศรีอยุธยา
458,บางพลี,77,บางไทร,5,พระนครศรีอยุธยา
459,สนามชัย,77,บางไทร,5,พระนครศรีอยุธยา
460,บ้านแป้ง,77,บางไทร,5,พระนครศรีอยุธยา
461,หน้าไม้,77,บางไทร,5,พระนครศรีอยุธยา
462,บางยี่โท,77,บางไทร,5,พระนครศรีอยุธยา
463,แคออก,77,บางไทร,5,พระนครศรีอยุธยา
464,แคตก,77,บางไทร,5,พระนครศรีอยุธยา
465,ช่างเหล็ก,77,บางไทร,5,พระนครศรีอยุธยา
466,กระแชง,77,บางไทร,5,พระนครศรีอยุธยา
467,บ้านกลึง,77,บางไทร,5,พระนครศรีอยุธยา
468,ช้างน้อย,77,บางไทร,5,พระนครศรีอยุธยา
469,ห่อหมก,77,บางไทร,5,พระนครศรีอยุธยา
470,ไผ่พระ,77,บางไทร,5,พระนครศรีอยุธยา
471,กกแก้วบูรพา,77,บางไทร,5,พระนครศรีอยุธยา
472,ไม้ตรา,77,บางไทร,5,พระนครศรีอยุธยา
473,บ้านม้า,77,บางไทร,5,พระนครศรีอยุธยา
474,บ้านเกาะ,77,บางไทร,5,พระนครศรีอยุธยา
475,ราชคราม,77,บางไทร,5,พระนครศรีอยุธยา
476,ช้างใหญ่,77,บางไทร,5,พระนครศรีอยุธยา
477,โพแตง,77,บางไทร,5,พระนครศรีอยุธยา
478,เชียงรากน้อย,77,บางไทร,5,พระนครศรีอยุธยา
479,โคกช้าง,77,บางไทร,5,พระนครศรีอยุธยา
480,บางบาล,78,บางบาล,5,พระนครศรีอยุธยา
481,วัดยม,78,บางบาล,5,พระนครศรีอยุธยา
482,ไทรน้อย,78,บางบาล,5,พระนครศรีอยุธยา
483,สะพานไทย,78,บางบาล,5,พระนครศรีอยุธยา
484,มหาพราหมณ์,78,บางบาล,5,พระนครศรีอยุธยา
485,กบเจา,78,บางบาล,5,พระนครศรีอยุธยา
486,บ้านคลัง,78,บางบาล,5,พระนครศรีอยุธยา
487,พระขาว,78,บางบาล,5,พระนครศรีอยุธยา
488,น้ำเต้า,78,บางบาล,5,พระนครศรีอยุธยา
489,ทางช้าง,78,บางบาล,5,พระนครศรีอยุธยา
490,วัดตะกู,78,บางบาล,5,พระนครศรีอยุธยา
491,บางหลวง,78,บางบาล,5,พระนครศรีอยุธยา
492,บางหลวงโดด,78,บางบาล,5,พระนครศรีอยุธยา
493,บางหัก,78,บางบาล,5,พระนครศรีอยุธยา
494,บางชะนี,78,บางบาล,5,พระนครศรีอยุธยา
495,บ้านกุ่ม,78,บางบาล,5,พระนครศรีอยุธยา
496,บ้านเลน,79,บางปะอิน,5,พระนครศรีอยุธยา
497,เชียงรากน้อย,79,บางปะอิน,5,พระนครศรีอยุธยา
498,บ้านโพ,79,บางปะอิน,5,พระนครศรีอยุธยา
499,บ้านกรด,79,บางปะอิน,5,พระนครศรีอยุธยา
500,บางกระสั้น,79,บางปะอิน,5,พระนครศรีอยุธยา
501,คลองจิก,79,บางปะอิน,5,พระนครศรีอยุธยา
502,บ้านหว้า,79,บางปะอิน,5,พระนครศรีอยุธยา
503,วัดยม,79,บางปะอิน,5,พระนครศรีอยุธยา
504,บางประแดง,79,บางปะอิน,5,พระนครศรีอยุธยา
505,สามเรือน,79,บางปะอิน,5,พระนครศรีอยุธยา
506,เกาะเกิด,79,บางปะอิน,5,พระนครศรีอยุธยา
507,บ้านพลับ,79,บางปะอิน,5,พระนครศรีอยุธยา
508,บ้านแป้ง,79,บางปะอิน,5,พระนครศรีอยุธยา
509,คุ้งลาน,79,บางปะอิน,5,พระนครศรีอยุธยา
510,ตลิ่งชัน,79,บางปะอิน,5,พระนครศรีอยุธยา
511,บ้านสร้าง,79,บางปะอิน,5,พระนครศรีอยุธยา
512,ตลาดเกรียบ,79,บางปะอิน,5,พระนครศรีอยุธยา
513,ขนอนหลวง,79,บางปะอิน,5,พระนครศรีอยุธยา
514,บางปะหัน,80,บางปะหัน,5,พระนครศรีอยุธยา
515,ขยาย,80,บางปะหัน,5,พระนครศรีอยุธยา
516,บางเดื่อ,80,บางปะหัน,5,พระนครศรีอยุธยา
517,เสาธง,80,บางปะหัน,5,พระนครศรีอยุธยา
